purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_delivery_date,order_quantity,unit_cost,total_cost,status
PO-003142,OFF-PA-10003302,SUP-OFF-01,Pinnacle Paper & Office,2015-12-17,2015-12-23,12,$24.48,$293.76,Closed
PO-003177,OFF-PA-10003657,SUP-OFF-01,Pinnacle Paper & Office,2015-12-17,2015-12-24,10,$2.46,$24.60,Closed
PO-003931,TEC-AC-10002049,SUP-TEC-03,Apex Digital Wholesale,2015-12-17,2015-12-28,13,$141.04,"$1,833.52",Closed
PO-004693,TEC-PH-10004908,SUP-TEC-04,CoreLink Systems,2015-12-17,2015-12-25,13,$29.30,$380.90,Closed
PO-000106,FUR-BO-10004695,SUP-FUR-04,Cedar Contract Goods,2015-12-18,2015-12-28,15,$84.99,"$1,274.85",Closed
PO-002482,OFF-FA-10003485,SUP-OFF-04,Evergreen Office Goods,2015-12-18,2015-12-25,10,$5.77,$57.70,Closed
PO-003585,OFF-ST-10002790,SUP-OFF-01,Pinnacle Paper & Office,2015-12-18,2015-12-25,16,$12.90,$206.40,Closed
PO-001423,OFF-AR-10002257,SUP-OFF-03,Prime Workplace Essentials,2015-12-19,2015-12-24,10,$1.00,$10.00,Closed
PO-001714,OFF-BI-10000773,SUP-OFF-03,Prime Workplace Essentials,2015-12-19,2015-12-27,12,$1.62,$19.44,Closed
PO-002571,OFF-LA-10001934,SUP-OFF-03,Prime Workplace Essentials,2015-12-19,2015-12-28,14,$5.61,$78.54,Closed
PO-000341,FUR-CH-10004287,SUP-FUR-02,Atlas Workspace Supply,2015-12-20,2016-01-06,12,$179.28,"$2,151.36",Closed
PO-000860,FUR-TA-10000617,SUP-FUR-03,Summit Office Interiors,2015-12-20,2016-01-05,11,$72.98,$802.78,Closed
PO-001369,OFF-AR-10001725,SUP-OFF-01,Pinnacle Paper & Office,2015-12-20,2015-12-29,16,$6.64,$106.24,Closed
PO-002123,OFF-BI-10003982,SUP-OFF-02,Metro Stationery Co.,2015-12-20,2015-12-28,24,$6.70,$160.80,Closed
PO-002217,OFF-BI-10004600,SUP-OFF-03,Prime Workplace Essentials,2015-12-20,2015-12-25,22,$228.25,"$5,021.50",Closed
PO-002578,OFF-LA-10002043,SUP-OFF-02,Metro Stationery Co.,2015-12-20,2015-12-26,13,$5.61,$72.93,Closed - Split Delivery
PO-002752,OFF-PA-10000357,SUP-OFF-03,Prime Workplace Essentials,2015-12-20,2015-12-31,10,$53.29,$532.90,Closed
PO-003070,OFF-PA-10002689,SUP-OFF-01,Pinnacle Paper & Office,2015-12-20,2015-12-28,10,$7.57,$75.70,Closed
PO-004106,TEC-AC-10004510,SUP-TEC-04,CoreLink Systems,2015-12-20,2015-12-31,19,$11.21,$212.99,Closed - Split Delivery
PO-000342,FUR-CH-10004287,SUP-FUR-02,Atlas Workspace Supply,2015-12-21,2016-01-11,13,$179.28,"$2,330.64",Closed
PO-002556,OFF-LA-10001474,SUP-OFF-01,Pinnacle Paper & Office,2015-12-21,2015-12-25,10,$55.96,$559.60,Closed
PO-003561,OFF-ST-10002554,SUP-OFF-03,Prime Workplace Essentials,2015-12-21,2015-12-27,10,$31.83,$318.30,Closed
PO-003807,TEC-AC-10000290,SUP-TEC-04,CoreLink Systems,2015-12-21,2015-12-29,10,$5.34,$53.40,Closed
PO-001974,OFF-BI-10002824,SUP-OFF-02,Metro Stationery Co.,2015-12-22,2016-01-02,22,$9.45,$207.90,Closed - Split Delivery
PO-002864,OFF-PA-10001289,SUP-OFF-03,Prime Workplace Essentials,2015-12-22,2015-12-30,25,$26.28,$657.00,Closed - Split Delivery
PO-003692,OFF-ST-10004946,SUP-OFF-02,Metro Stationery Co.,2015-12-22,2015-12-29,13,$9.46,$122.98,Closed
PO-004534,TEC-PH-10002844,SUP-TEC-01,Vertex Tech Distribution,2015-12-22,2015-12-29,16,$6.69,$107.04,Closed
PO-000888,FUR-TA-10001676,SUP-FUR-01,Northwood Furnishings,2015-12-23,2016-01-04,25,$14.53,$363.25,Closed
PO-003256,OFF-PA-10004285,SUP-OFF-04,Evergreen Office Goods,2015-12-23,2015-12-29,11,$1.74,$19.14,Closed
PO-003694,OFF-ST-10004950,SUP-OFF-02,Metro Stationery Co.,2015-12-23,2016-01-02,23,$14.82,$340.86,Closed
PO-003325,OFF-PA-10004996,SUP-OFF-01,Pinnacle Paper & Office,2015-12-25,2016-01-02,17,$5.12,$87.04,Closed
PO-000332,FUR-CH-10004063,SUP-FUR-03,Summit Office Interiors,2015-12-26,2016-01-11,22,$290.09,"$6,381.98",Closed
PO-000548,FUR-FU-10001852,SUP-FUR-02,Atlas Workspace Supply,2015-12-26,2016-01-12,20,$1.00,$20.00,Closed
PO-000783,FUR-FU-10004091,SUP-FUR-03,Summit Office Interiors,2015-12-26,2016-01-11,12,$24.91,$298.92,Closed
PO-001906,OFF-BI-10002103,SUP-OFF-02,Metro Stationery Co.,2015-12-26,2016-01-03,17,$2.30,$39.10,Closed - Split Delivery
PO-002214,OFF-BI-10004593,SUP-OFF-02,Metro Stationery Co.,2015-12-26,2016-01-01,22,$23.68,$520.96,Closed
PO-002499,OFF-FA-10004854,SUP-OFF-02,Metro Stationery Co.,2015-12-26,2016-01-06,14,$3.70,$51.80,Closed
PO-003286,OFF-PA-10004569,SUP-OFF-04,Evergreen Office Goods,2015-12-26,2016-01-03,18,$1.45,$26.10,Closed - Split Delivery
PO-000349,FUR-CH-10004477,SUP-FUR-01,Northwood Furnishings,2015-12-27,2016-01-06,24,$37.86,$908.64,Closed
PO-001076,OFF-AP-10001366,SUP-OFF-04,Evergreen Office Goods,2015-12-27,2016-01-06,13,$9.91,$128.83,Closed
PO-001840,OFF-BI-10001658,SUP-OFF-01,Pinnacle Paper & Office,2015-12-27,2015-12-30,13,$7.67,$99.71,Closed - Split Delivery
PO-004334,TEC-PH-10000912,SUP-TEC-03,Apex Digital Wholesale,2015-12-27,2016-01-07,18,$3.93,$70.74,Closed
PO-000408,FUR-FU-10000193,SUP-FUR-03,Summit Office Interiors,2015-12-29,2016-01-08,19,$9.67,$183.73,Closed
PO-000588,FUR-FU-10002111,SUP-FUR-01,Northwood Furnishings,2015-12-29,2016-01-18,20,$1.94,$38.80,Closed - Split Delivery
PO-003227,OFF-PA-10004041,SUP-OFF-01,Pinnacle Paper & Office,2015-12-29,2016-01-03,13,$3.64,$47.32,Closed
PO-003822,TEC-AC-10000487,SUP-TEC-01,Vertex Tech Distribution,2015-12-29,2016-01-05,16,$1.07,$17.12,Closed
PO-004691,TEC-PH-10004897,SUP-TEC-03,Apex Digital Wholesale,2015-12-29,2016-01-15,23,$8.66,$199.18,Closed
PO-000989,FUR-TA-10004575,SUP-FUR-03,Summit Office Interiors,2015-12-30,2016-01-16,21,$145.98,"$3,065.58",Closed
PO-002394,OFF-EN-10004955,SUP-OFF-04,Evergreen Office Goods,2015-12-30,2016-01-04,25,$2.82,$70.50,Closed
PO-004455,TEC-PH-10002170,SUP-TEC-01,Vertex Tech Distribution,2015-12-30,2016-01-09,25,$23.22,$580.50,Closed
PO-004488,TEC-PH-10002468,SUP-TEC-03,Apex Digital Wholesale,2015-12-30,2016-01-11,24,$152.44,"$3,658.56",Closed
PO-000618,FUR-FU-10002501,SUP-FUR-03,Summit Office Interiors,2015-12-31,2016-01-09,11,$7.63,$83.93,Closed
PO-001604,OFF-AR-10004691,SUP-OFF-02,Metro Stationery Co.,2015-12-31,2016-01-06,15,$8.33,$124.95,Closed
PO-002041,OFF-BI-10003364,SUP-OFF-03,Prime Workplace Essentials,2015-12-31,2016-01-07,15,$14.59,$218.85,Closed
PO-002610,OFF-LA-10003148,SUP-OFF-02,Metro Stationery Co.,2015-12-31,2016-01-06,21,$1.93,$40.53,Closed - Split Delivery
PO-000827,FUR-FU-10004845,SUP-FUR-04,Cedar Contract Goods,2016-01-01,2016-01-11,11,$49.11,$540.21,Closed
PO-001060,OFF-AP-10001205,SUP-OFF-01,Pinnacle Paper & Office,2016-01-02,2016-01-07,10,$55.95,$559.50,Closed
PO-001350,OFF-AR-10001473,SUP-OFF-03,Prime Workplace Essentials,2016-01-02,2016-01-09,22,$1.51,$33.22,Closed
PO-002667,OFF-LA-10004544,SUP-OFF-04,Evergreen Office Goods,2016-01-02,2016-01-09,22,$7.17,$157.74,Closed
PO-003511,OFF-ST-10001837,SUP-OFF-03,Prime Workplace Essentials,2016-01-02,2016-01-12,20,$17.69,$353.80,Closed
PO-004197,TEC-MA-10000864,SUP-TEC-01,Vertex Tech Distribution,2016-01-02,2016-01-19,22,$183.37,"$4,034.14",Closed
PO-000067,FUR-BO-10003272,SUP-FUR-01,Northwood Furnishings,2016-01-03,2016-01-14,13,$63.89,$830.57,Closed
PO-001331,OFF-AR-10001246,SUP-OFF-04,Evergreen Office Goods,2016-01-03,2016-01-08,12,$1.47,$17.64,Closed
PO-002962,OFF-PA-10001937,SUP-OFF-04,Evergreen Office Goods,2016-01-03,2016-01-07,15,$2.84,$42.60,Closed
PO-002081,OFF-BI-10003676,SUP-OFF-01,Pinnacle Paper & Office,2016-01-04,2016-01-14,23,$2.91,$66.93,Closed
PO-001361,OFF-AR-10001615,SUP-OFF-02,Metro Stationery Co.,2016-01-05,2016-01-11,25,$9.14,$228.50,Closed
PO-001785,OFF-BI-10001294,SUP-OFF-01,Pinnacle Paper & Office,2016-01-05,2016-01-14,10,$6.79,$67.90,Closed
PO-002269,OFF-EN-10000461,SUP-OFF-01,Pinnacle Paper & Office,2016-01-05,2016-01-12,20,$2.59,$51.80,Closed
PO-001961,OFF-BI-10002764,SUP-OFF-02,Metro Stationery Co.,2016-01-06,2016-01-11,10,$1.39,$13.90,Closed
PO-000854,FUR-TA-10000198,SUP-FUR-03,Summit Office Interiors,2016-01-07,2016-01-21,10,$512.96,"$5,129.60",Closed
PO-000732,FUR-FU-10003799,SUP-FUR-04,Cedar Contract Goods,2016-01-09,2016-01-24,17,$7.63,$129.71,Closed
PO-002605,OFF-LA-10003077,SUP-OFF-03,Prime Workplace Essentials,2016-01-09,2016-01-17,15,$2.93,$43.95,Closed
PO-001338,OFF-AR-10001374,SUP-OFF-03,Prime Workplace Essentials,2016-01-12,2016-01-19,22,$6.63,$145.86,Closed
PO-003576,OFF-ST-10002615,SUP-OFF-01,Pinnacle Paper & Office,2016-01-12,2016-01-18,12,$76.04,$912.48,Closed
PO-000550,FUR-FU-10001861,SUP-FUR-02,Atlas Workspace Supply,2016-01-13,2016-01-23,12,$24.79,$297.48,Closed
PO-000688,FUR-FU-10003347,SUP-FUR-01,Northwood Furnishings,2016-01-14,2016-01-30,14,$10.26,$143.64,Closed
PO-003189,OFF-PA-10003790,SUP-OFF-01,Pinnacle Paper & Office,2016-01-16,2016-01-23,17,$26.59,$452.03,Closed
PO-004500,TEC-PH-10002555,SUP-TEC-04,CoreLink Systems,2016-01-16,2016-01-24,13,$149.29,"$1,940.77",Closed
PO-000655,FUR-FU-10002918,SUP-FUR-03,Summit Office Interiors,2016-01-17,2016-01-31,15,$62.39,$935.85,Closed
PO-004188,TEC-MA-10000488,SUP-TEC-03,Apex Digital Wholesale,2016-01-17,2016-01-27,10,$365.02,"$3,650.20",Closed
PO-004054,TEC-AC-10003499,SUP-TEC-04,CoreLink Systems,2016-01-18,2016-01-31,11,$11.19,$123.09,Closed
PO-000787,FUR-FU-10004093,SUP-FUR-04,Cedar Contract Goods,2016-01-19,2016-01-29,12,$12.43,$149.16,Closed
PO-000935,FUR-TA-10002855,SUP-FUR-02,Atlas Workspace Supply,2016-01-19,2016-02-09,17,$49.10,$834.70,Closed
PO-000050,FUR-BO-10002598,SUP-FUR-01,Northwood Furnishings,2016-01-21,2016-01-31,13,$32.10,$417.30,Closed
PO-003270,OFF-PA-10004405,SUP-OFF-03,Prime Workplace Essentials,2016-01-21,2016-01-28,19,$4.48,$85.12,Closed
PO-003081,OFF-PA-10002751,SUP-OFF-03,Prime Workplace Essentials,2016-01-23,2016-01-31,15,$6.55,$98.25,Closed
PO-000136,FUR-CH-10000513,SUP-FUR-04,Cedar Contract Goods,2016-01-27,2016-02-10,17,$85.89,"$1,460.13",Closed
PO-004501,TEC-PH-10002555,SUP-TEC-04,CoreLink Systems,2016-01-27,2016-02-05,17,$149.29,"$2,537.93",Closed - Split Delivery
PO-000855,FUR-TA-10000198,SUP-FUR-03,Summit Office Interiors,2016-01-28,2016-02-12,15,$512.96,"$7,694.40",Closed
PO-000555,FUR-FU-10001876,SUP-FUR-01,Northwood Furnishings,2016-01-30,2016-02-16,14,$14.19,$198.66,Closed
PO-002817,OFF-PA-10000791,SUP-OFF-04,Evergreen Office Goods,2016-01-30,2016-02-03,10,$4.38,$43.80,Closed
PO-004189,TEC-MA-10000488,SUP-TEC-03,Apex Digital Wholesale,2016-01-30,2016-02-09,25,$365.02,"$9,125.50",Closed
PO-003131,OFF-PA-10003177,SUP-OFF-02,Metro Stationery Co.,2016-01-31,2016-02-07,10,$3.43,$34.30,Closed
PO-000338,FUR-CH-10004218,SUP-FUR-01,Northwood Furnishings,2016-02-03,2016-02-16,17,$100.62,"$1,710.54",Closed - Split Delivery
PO-002356,OFF-EN-10003286,SUP-OFF-04,Evergreen Office Goods,2016-02-03,2016-02-07,21,$3.43,$72.03,Closed
PO-004146,TEC-AC-10004901,SUP-TEC-01,Vertex Tech Distribution,2016-02-03,2016-02-14,14,$15.54,$217.56,Closed
PO-004532,TEC-PH-10002834,SUP-TEC-01,Vertex Tech Distribution,2016-02-03,2016-02-10,10,$383.40,"$3,834.00",Closed
PO-003842,TEC-AC-10000927,SUP-TEC-03,Apex Digital Wholesale,2016-02-04,2016-02-15,10,$27.45,$274.50,Closed
PO-001308,OFF-AR-10001022,SUP-OFF-04,Evergreen Office Goods,2016-02-06,2016-02-16,25,$1.28,$32.00,Closed
PO-001895,OFF-BI-10002049,SUP-OFF-01,Pinnacle Paper & Office,2016-02-06,2016-02-14,21,$1.26,$26.46,Closed
PO-003623,OFF-ST-10003470,SUP-OFF-04,Evergreen Office Goods,2016-02-06,2016-02-14,14,$376.46,"$5,270.44",Closed
PO-004055,TEC-AC-10003499,SUP-TEC-04,CoreLink Systems,2016-02-06,2016-02-22,22,$11.19,$246.18,Closed
PO-001988,OFF-BI-10002897,SUP-OFF-04,Evergreen Office Goods,2016-02-07,2016-02-12,10,$2.74,$27.40,Closed
PO-001318,OFF-AR-10001149,SUP-OFF-03,Prime Workplace Essentials,2016-02-08,2016-02-17,20,$2.06,$41.20,Closed
PO-002400,OFF-FA-10000134,SUP-OFF-04,Evergreen Office Goods,2016-02-08,2016-02-11,25,$13.61,$340.25,Closed
PO-000258,FUR-CH-10002774,SUP-FUR-04,Cedar Contract Goods,2016-02-09,2016-02-20,25,$20.50,$512.50,Closed
PO-000577,FUR-FU-10001986,SUP-FUR-02,Atlas Workspace Supply,2016-02-09,2016-02-18,23,$43.98,"$1,011.54",Closed
PO-002730,OFF-PA-10000249,SUP-OFF-01,Pinnacle Paper & Office,2016-02-09,2016-02-14,16,$3.22,$51.52,Closed
PO-003914,TEC-AC-10001908,SUP-TEC-04,CoreLink Systems,2016-02-09,2016-02-18,20,$39.19,$783.80,Closed
PO-004604,TEC-PH-10003800,SUP-TEC-02,BlueCircuit Supply,2016-02-10,2016-02-23,10,$26.46,$264.60,Closed
PO-000029,FUR-BO-10001811,SUP-FUR-01,Northwood Furnishings,2016-02-11,2016-02-26,10,$232.95,"$2,329.50",Closed
PO-001042,OFF-AP-10000804,SUP-OFF-02,Metro Stationery Co.,2016-02-13,2016-02-18,10,$2.56,$25.60,Closed
PO-000680,FUR-FU-10003247,SUP-FUR-03,Summit Office Interiors,2016-02-14,2016-03-02,10,$11.55,$115.50,Closed
PO-001622,OFF-AR-10004999,SUP-OFF-01,Pinnacle Paper & Office,2016-02-14,2016-02-19,16,$3.51,$56.16,Closed
PO-004038,TEC-AC-10003280,SUP-TEC-01,Vertex Tech Distribution,2016-02-14,2016-02-28,25,$14.45,$361.25,Closed
PO-004511,TEC-PH-10002584,SUP-TEC-01,Vertex Tech Distribution,2016-02-14,2016-02-23,12,$515.31,"$6,183.72",Closed
PO-001078,OFF-AP-10001391,SUP-OFF-01,Pinnacle Paper & Office,2016-02-15,2016-02-24,22,$67.12,"$1,476.64",Closed
PO-001828,OFF-BI-10001628,SUP-OFF-03,Prime Workplace Essentials,2016-02-15,2016-02-23,15,$5.06,$75.90,Closed
PO-002768,OFF-PA-10000477,SUP-OFF-03,Prime Workplace Essentials,2016-02-15,2016-02-25,25,$4.17,$104.25,Closed
PO-003257,OFF-PA-10004285,SUP-OFF-04,Evergreen Office Goods,2016-02-15,2016-02-20,25,$1.74,$43.50,Closed
PO-004114,TEC-AC-10004568,SUP-TEC-01,Vertex Tech Distribution,2016-02-15,2016-02-24,14,$41.89,$586.46,Closed - Split Delivery
PO-004317,TEC-PH-10000560,SUP-TEC-04,CoreLink Systems,2016-02-15,2016-02-27,25,$260.87,"$6,521.75",Closed
PO-004427,TEC-PH-10001819,SUP-TEC-02,BlueCircuit Supply,2016-02-15,2016-02-23,21,$28.56,$599.76,Closed - Split Delivery
PO-001523,OFF-AR-10003696,SUP-OFF-02,Metro Stationery Co.,2016-02-16,2016-02-25,15,$7.91,$118.65,Closed
PO-004318,TEC-PH-10000562,SUP-TEC-01,Vertex Tech Distribution,2016-02-17,2016-02-27,11,$52.04,$572.44,Closed
PO-002583,OFF-LA-10002271,SUP-OFF-01,Pinnacle Paper & Office,2016-02-18,2016-02-26,20,$1.00,$20.00,Closed
PO-002620,OFF-LA-10003510,SUP-OFF-01,Pinnacle Paper & Office,2016-02-18,2016-02-25,18,$17.13,$308.34,Closed
PO-002174,OFF-BI-10004236,SUP-OFF-02,Metro Stationery Co.,2016-02-19,2016-02-27,10,$7.99,$79.90,Closed
PO-004171,TEC-CO-10003763,SUP-TEC-04,CoreLink Systems,2016-02-19,2016-03-01,14,$653.88,"$9,154.32",Closed
PO-004569,TEC-PH-10003215,SUP-TEC-03,Apex Digital Wholesale,2016-02-19,2016-02-27,10,$26.50,$265.00,Closed
PO-001162,OFF-AP-10002906,SUP-OFF-01,Pinnacle Paper & Office,2016-02-20,2016-02-24,18,$1.00,$18.00,Closed
PO-001556,OFF-AR-10003903,SUP-OFF-04,Evergreen Office Goods,2016-02-20,2016-02-27,22,$26.84,$590.48,Closed - Split Delivery
PO-004405,TEC-PH-10001619,SUP-TEC-01,Vertex Tech Distribution,2016-02-21,2016-02-29,13,$80.63,"$1,048.19",Closed
PO-000217,FUR-CH-10002084,SUP-FUR-03,Summit Office Interiors,2016-02-22,2016-03-06,12,$126.25,"$1,515.00",Closed
PO-001446,OFF-AR-10002704,SUP-OFF-01,Pinnacle Paper & Office,2016-02-22,2016-03-01,10,$4.26,$42.60,Closed
PO-001113,OFF-AP-10002222,SUP-OFF-01,Pinnacle Paper & Office,2016-02-24,2016-03-02,12,$3.21,$38.52,Closed
PO-003200,OFF-PA-10003848,SUP-OFF-02,Metro Stationery Co.,2016-02-24,2016-03-03,11,$5.35,$58.85,Closed
PO-003037,OFF-PA-10002377,SUP-OFF-04,Evergreen Office Goods,2016-02-25,2016-03-06,17,$14.05,$238.85,Closed
PO-004102,TEC-AC-10004469,SUP-TEC-01,Vertex Tech Distribution,2016-02-25,2016-03-04,15,$41.62,$624.30,Closed
PO-001424,OFF-AR-10002257,SUP-OFF-03,Prime Workplace Essentials,2016-02-27,2016-03-02,24,$1.00,$24.00,Closed - Split Delivery
PO-003937,TEC-AC-10002076,SUP-TEC-01,Vertex Tech Distribution,2016-02-27,2016-03-11,15,$50.21,$753.15,Closed
PO-000373,FUR-CH-10004860,SUP-FUR-04,Cedar Contract Goods,2016-02-28,2016-03-20,16,$31.66,$506.56,Closed
PO-000497,FUR-FU-10001215,SUP-FUR-04,Cedar Contract Goods,2016-02-28,2016-03-10,11,$17.13,$188.43,Closed
PO-004380,TEC-PH-10001527,SUP-TEC-01,Vertex Tech Distribution,2016-02-28,2016-03-13,10,$20.74,$207.40,Closed
PO-001549,OFF-AR-10003856,SUP-OFF-01,Pinnacle Paper & Office,2016-03-01,2016-03-10,11,$1.25,$13.75,Closed
PO-004302,TEC-PH-10000376,SUP-TEC-03,Apex Digital Wholesale,2016-03-01,2016-03-11,24,$3.39,$81.36,Closed
PO-000896,FUR-TA-10001768,SUP-FUR-04,Cedar Contract Goods,2016-03-02,2016-03-16,19,$137.45,"$2,611.55",Closed
PO-001470,OFF-AR-10003156,SUP-OFF-04,Evergreen Office Goods,2016-03-02,2016-03-09,14,$2.35,$32.90,Closed
PO-004573,TEC-PH-10003356,SUP-TEC-02,BlueCircuit Supply,2016-03-02,2016-03-09,11,$10.77,$118.47,Closed
PO-001371,OFF-AR-10001761,SUP-OFF-03,Prime Workplace Essentials,2016-03-03,2016-03-11,12,$3.88,$46.56,Closed
PO-003716,OFF-SU-10001165,SUP-OFF-04,Evergreen Office Goods,2016-03-04,2016-03-13,12,$1.41,$16.92,Closed
PO-001045,OFF-AP-10000828,SUP-OFF-01,Pinnacle Paper & Office,2016-03-05,2016-03-16,20,$38.17,$763.40,Closed
PO-001984,OFF-BI-10002854,SUP-OFF-01,Pinnacle Paper & Office,2016-03-05,2016-03-12,24,$19.87,$476.88,Closed
PO-002331,OFF-EN-10002621,SUP-OFF-01,Pinnacle Paper & Office,2016-03-05,2016-03-17,22,$1.54,$33.88,Closed
PO-003079,OFF-PA-10002749,SUP-OFF-02,Metro Stationery Co.,2016-03-05,2016-03-13,17,$2.61,$44.37,Closed
PO-003392,OFF-ST-10000689,SUP-OFF-04,Evergreen Office Goods,2016-03-05,2016-03-13,22,$63.23,"$1,391.06",Closed
PO-003443,OFF-ST-10001291,SUP-OFF-04,Evergreen Office Goods,2016-03-05,2016-03-13,13,$4.57,$59.41,Closed
PO-003814,TEC-AC-10000387,SUP-TEC-01,Vertex Tech Distribution,2016-03-05,2016-03-15,10,$5.49,$54.90,Closed
PO-003854,TEC-AC-10001101,SUP-TEC-01,Vertex Tech Distribution,2016-03-05,2016-03-17,22,$13.04,$286.88,Closed - Split Delivery
PO-004319,TEC-PH-10000562,SUP-TEC-01,Vertex Tech Distribution,2016-03-05,2016-03-15,16,$52.04,$832.64,Closed
PO-000433,FUR-FU-10000308,SUP-FUR-02,Atlas Workspace Supply,2016-03-06,2016-03-21,21,$28.27,$593.67,Closed
PO-003803,TEC-AC-10000171,SUP-TEC-02,BlueCircuit Supply,2016-03-07,2016-03-15,10,$10.05,$100.50,Closed
PO-000434,FUR-FU-10000308,SUP-FUR-02,Atlas Workspace Supply,2016-03-08,2016-03-25,14,$28.27,$395.78,Closed
PO-001434,OFF-AR-10002399,SUP-OFF-01,Pinnacle Paper & Office,2016-03-08,2016-03-16,16,$3.29,$52.64,Closed
PO-004549,TEC-PH-10003012,SUP-TEC-04,CoreLink Systems,2016-03-08,2016-03-19,10,$96.11,$961.10,Closed
PO-001115,OFF-AP-10002287,SUP-OFF-03,Prime Workplace Essentials,2016-03-09,2016-03-18,13,$2.00,$26.00,Closed
PO-003024,OFF-PA-10002254,SUP-OFF-02,Metro Stationery Co.,2016-03-09,2016-03-14,17,$19.61,$333.37,Closed
PO-003973,TEC-AC-10002473,SUP-TEC-04,CoreLink Systems,2016-03-09,2016-03-16,12,$25.25,$303.00,Closed
PO-004421,TEC-PH-10001809,SUP-TEC-03,Apex Digital Wholesale,2016-03-09,2016-03-17,16,$59.39,$950.24,Closed
PO-000487,FUR-FU-10001085,SUP-FUR-01,Northwood Furnishings,2016-03-10,2016-03-25,10,$5.06,$50.60,Closed
PO-001482,OFF-AR-10003217,SUP-OFF-04,Evergreen Office Goods,2016-03-10,2016-03-16,15,$2.24,$33.60,Closed
PO-003348,OFF-ST-10000142,SUP-OFF-01,Pinnacle Paper & Office,2016-03-10,2016-03-14,18,$191.05,"$3,438.90",Closed
PO-003522,OFF-ST-10002182,SUP-OFF-04,Evergreen Office Goods,2016-03-10,2016-03-15,12,$18.81,$225.72,Closed
PO-000741,FUR-FU-10003832,SUP-FUR-04,Cedar Contract Goods,2016-03-11,2016-03-21,10,$7.51,$75.10,Closed
PO-001636,OFF-BI-10000088,SUP-OFF-04,Evergreen Office Goods,2016-03-11,2016-03-15,14,$2.51,$35.14,Closed
PO-001660,OFF-BI-10000285,SUP-OFF-03,Prime Workplace Essentials,2016-03-11,2016-03-18,14,$1.27,$17.78,Closed
PO-000679,FUR-FU-10003194,SUP-FUR-01,Northwood Furnishings,2016-03-12,2016-03-25,24,$7.01,$168.24,Closed - Split Delivery
PO-002373,OFF-EN-10004030,SUP-OFF-03,Prime Workplace Essentials,2016-03-12,2016-03-22,16,$1.00,$16.00,Closed
PO-003120,OFF-PA-10003127,SUP-OFF-04,Evergreen Office Goods,2016-03-12,2016-03-19,19,$5.32,$101.08,Closed
PO-000099,FUR-BO-10004409,SUP-FUR-01,Northwood Furnishings,2016-03-13,2016-03-27,13,$31.86,$414.18,Closed
PO-000483,FUR-FU-10001037,SUP-FUR-03,Summit Office Interiors,2016-03-14,2016-03-31,11,$5.66,$62.26,Closed
PO-000813,FUR-FU-10004622,SUP-FUR-04,Cedar Contract Goods,2016-03-14,2016-03-29,10,$20.35,$203.50,Closed
PO-002010,OFF-BI-10003091,SUP-OFF-04,Evergreen Office Goods,2016-03-14,2016-03-24,12,$82.96,$995.52,Closed
PO-003947,TEC-AC-10002253,SUP-TEC-01,Vertex Tech Distribution,2016-03-14,2016-03-21,16,$82.51,"$1,320.16",Closed
PO-004246,TEC-MA-10003329,SUP-TEC-01,Vertex Tech Distribution,2016-03-15,2016-03-29,13,$15.14,$196.82,Closed
PO-000334,FUR-CH-10004086,SUP-FUR-01,Northwood Furnishings,2016-03-16,2016-03-26,14,$300.24,"$4,203.36",Closed
PO-001096,OFF-AP-10001947,SUP-OFF-02,Metro Stationery Co.,2016-03-16,2016-03-22,10,$6.46,$64.60,Closed
PO-001372,OFF-AR-10001761,SUP-OFF-03,Prime Workplace Essentials,2016-03-16,2016-03-25,12,$3.88,$46.56,Closed
PO-002367,OFF-EN-10003845,SUP-OFF-02,Metro Stationery Co.,2016-03-16,2016-03-23,23,$1.00,$23.00,Closed
PO-002642,OFF-LA-10003930,SUP-OFF-01,Pinnacle Paper & Office,2016-03-16,2016-03-28,15,$73.15,"$1,097.25",Closed - Split Delivery
PO-002813,OFF-PA-10000743,SUP-OFF-01,Pinnacle Paper & Office,2016-03-17,2016-03-23,15,$3.14,$47.10,Closed
PO-002917,OFF-PA-10001736,SUP-OFF-02,Metro Stationery Co.,2016-03-17,2016-03-26,11,$15.45,$169.95,Closed
PO-002966,OFF-PA-10001950,SUP-OFF-01,Pinnacle Paper & Office,2016-03-17,2016-03-24,15,$20.30,$304.50,Closed
PO-004274,TEC-PH-10000011,SUP-TEC-03,Apex Digital Wholesale,2016-03-17,2016-03-26,16,$61.29,$980.64,Closed
PO-001637,OFF-BI-10000088,SUP-OFF-04,Evergreen Office Goods,2016-03-19,2016-03-24,14,$2.51,$35.14,Closed
PO-002441,OFF-FA-10001561,SUP-OFF-02,Metro Stationery Co.,2016-03-19,2016-03-27,10,$1.13,$11.30,Closed
PO-002891,OFF-PA-10001560,SUP-OFF-01,Pinnacle Paper & Office,2016-03-19,2016-03-24,24,$2.80,$67.20,Closed - Split Delivery
PO-002965,OFF-PA-10001947,SUP-OFF-04,Evergreen Office Goods,2016-03-19,2016-03-25,25,$4.09,$102.25,Closed - Split Delivery
PO-003717,OFF-SU-10001165,SUP-OFF-04,Evergreen Office Goods,2016-03-19,2016-03-31,16,$1.41,$22.56,Closed
PO-004026,TEC-AC-10003116,SUP-TEC-03,Apex Digital Wholesale,2016-03-19,2016-03-27,26,$5.93,$154.18,Closed
